x, y, theta, stamp, 
-0.736033708657594, -4.053905667432552, -1.8428847911765613, 17340000000, 
-0.748645795071652, -4.099108162214166, -1.8428845583905709, 17442000000, 
-0.7612584520913224, -4.144312873418245, -1.8428843224090075, 17544000000, 
-0.7738692197649204, -4.18951045375152, -1.842883843573291, 17646000000, 
-0.7822747742005749, -4.219636515755114, -1.8428834574703081, 17714000000, 
-0.7942922254098637, -4.262909644100444, -1.8413411447784211, 17816000000, 
-0.8054106979371592, -4.30314380105521, -1.8397427524281382, 17918000000, 
-0.8157298437488485, -4.340683092791331, -1.8378177085516074, 18020000000, 
-0.8253681664294501, -4.375869138243051, -1.8382314150354426, 18122000000, 
-0.8344551217145276, -4.409017150973027, -1.839292990302345, 18224000000, 
-0.8431400056902834, -4.440561413773177, -1.8406419853880804, 18326000000, 
-0.8514280520506657, -4.4705488870480785, -1.8413376130379548, 18428000000, 
-0.8593011395380191, -4.499001970188718, -1.8412310516313395, 18530000000, 
-0.8667425442014014, -4.525921520263597, -1.840731728059631, 18632000000, 
-0.8737608028614893, -4.551352560775476, -1.8403194384282875, 18734000000, 
-0.8803910193471561, -4.575388803573545, -1.8403962137128214, 18836000000, 
-0.8866721514234778, -4.5981292802858595, -1.8409690215103158, 18938000000, 
-0.8926359524318283, -4.61966168723781, -1.8417881250578294, 19040000000, 
-0.8982997390720039, -4.640051479709271, -1.8425111823647484, 19142000000, 
-0.903672575555078, -4.6593516688714995, -1.8429244783432202, 19244000000, 
-0.9087611906968562, -4.677612504464638, -1.8430415035469063, 19346000000, 
-0.9120286560303938, -4.689340933960401, -1.8425909604390134, 19414000000, 
-0.9166836151499167, -4.705986698446644, -1.8437212518706958, 19516000000, 
-0.921059896143006, -4.721576987840819, -1.8450840585776247, 19618000000, 
-0.925292092190505, -4.736575040637768, -1.8465335148565967, 19720000000, 
-0.9293111981777165, -4.750760935617477, -1.847309748013595, 19822000000, 
-0.9331055813418143, -4.764134706970213, -1.8473184958340372, 19924000000, 
-0.9366858269048183, -4.776763756277876, -1.8468849734896857, 20026000000, 
-0.9400615602159321, -4.788690835815906, -1.8464286344666525, 20128000000, 
-0.9432564129163798, -4.799990503686748, -1.8463204770424015, 20230000000, 
-0.9462847693586084, -4.810698081429605, -1.846596975432917, 20332000000, 
-0.9491572522555293, -4.820840059558488, -1.8470700378632583, 20434000000, 
-0.9518800498920734, -4.830438540647095, -1.84746365357163, 20536000000, 
-0.9544581363685408, -4.839518350983102, -1.847599496652554, 20638000000, 
