e, e_dot, e_int, stamp, 
8.124345492799279e-06, 2.5316035679641875e-05, 1.1435405198598757e-06, builtin_interfaces.msg.Time(sec=15, nanosec=946000000), 
7.238197387238188e-06, -3.0823156064544812e-06, 1.3331079804553464e-06, builtin_interfaces.msg.Time(sec=16, nanosec=14000000), 
1.3507644680554876e-06, -2.2578603415812637e-05, 9.47087416391934e-07, builtin_interfaces.msg.Time(sec=16, nanosec=116000000), 
-2.515166906080779e-06, -3.251121431106322e-05, 4.130180565464769e-07, builtin_interfaces.msg.Time(sec=16, nanosec=218000000), 
-3.777568775564788e-06, -1.7094444145400917e-05, -3.3605404252412535e-07, builtin_interfaces.msg.Time(sec=16, nanosec=320000000), 
-2.3063549368096403e-06, 6.960398975704626e-07, -5.84738162054954e-07, builtin_interfaces.msg.Time(sec=16, nanosec=422000000), 
6.529883840311612e-07, 1.476852386531983e-05, -3.693036023273421e-07, builtin_interfaces.msg.Time(sec=16, nanosec=524000000), 
2.8466584167663456e-06, 1.717671117858662e-05, 8.11438467511749e-08, builtin_interfaces.msg.Time(sec=16, nanosec=626000000), 
3.5769377408900738e-06, 9.746497856196376e-06, 4.812077488347554e-07, builtin_interfaces.msg.Time(sec=16, nanosec=728000000), 
2.70598307561265e-06, -4.6891780384565135e-07, 6.208113878622967e-07, builtin_interfaces.msg.Time(sec=16, nanosec=830000000), 
1.5334717760051575e-06, -6.8115532162830545e-06, 5.315146962905359e-07, builtin_interfaces.msg.Time(sec=16, nanosec=932000000), 
-5.252195598437481e-07, -1.0770675451521328e-05, 2.5256799984063603e-07, builtin_interfaces.msg.Time(sec=17, nanosec=34000000), 
1.0318308629742035e-06, -1.6721363767698467e-06, 1.3872564938122165e-07, builtin_interfaces.msg.Time(sec=17, nanosec=136000000), 
3.522335145778044e-07, 2.924843581405175e-06, 5.840144760416165e-08, builtin_interfaces.msg.Time(sec=17, nanosec=238000000), 
1.4446277167845523e-06, 1.3759895127011628e-06, 1.9235106241488607e-07, builtin_interfaces.msg.Time(sec=17, nanosec=340000000), 
1.5259576173765055e-06, 3.91241367599567e-06, 2.259516817142426e-07, builtin_interfaces.msg.Time(sec=17, nanosec=442000000), 
1.5854640553758514e-06, 4.6945446197099727e-07, 3.098113584885098e-07, builtin_interfaces.msg.Time(sec=17, nanosec=544000000), 
1.5497837566602612e-06, 7.942046427918588e-08, 3.16961969200058e-07, builtin_interfaces.msg.Time(sec=17, nanosec=646000000), 
1.4337281775134159e-06, -5.05786259541452e-07, 2.589086394078066e-07, builtin_interfaces.msg.Time(sec=17, nanosec=714000000), 
-0.001611318506801851, -0.005376227635195037, -9.113898304250171e-05, builtin_interfaces.msg.Time(sec=17, nanosec=816000000), 
-0.0033562952032091253, -0.011192429771288795, -0.0003377002387646754, builtin_interfaces.msg.Time(sec=17, nanosec=918000000), 
-0.005511063397543703, -0.012999149635806173, -0.0007125500433137181, builtin_interfaces.msg.Time(sec=18, nanosec=20000000), 
-0.005388172692701865, -0.006772924964975798, -0.000969376127954919, builtin_interfaces.msg.Time(sec=18, nanosec=122000000), 
-0.0046213706410678235, 0.0029656425215862647, -0.0010554012577293104, builtin_interfaces.msg.Time(sec=18, nanosec=224000000), 
-0.003523012635825884, 0.0062172001895866025, -0.0009202138059324988, builtin_interfaces.msg.Time(sec=18, nanosec=326000000), 
-0.0030376568750380972, 0.005279045886765754, -0.0007603787303313626, builtin_interfaces.msg.Time(sec=18, nanosec=428000000), 
-0.003350101329186783, 0.0005763710221303361, -0.0006739324171234519, builtin_interfaces.msg.Time(sec=18, nanosec=530000000), 
-0.004081301051370945, -0.0034788139211094915, -0.000711896029380516, builtin_interfaces.msg.Time(sec=18, nanosec=632000000), 
-0.00476228763308173, -0.004707287679649823, -0.000829170920927483, builtin_interfaces.msg.Time(sec=18, nanosec=734000000), 
