x, y, theta, stamp, 
-0.26651945241694525, -2.4305740378246616, -1.849002873335361, 64026000000, 
-0.279410723615029, -2.475711042918135, -1.8489309833221184, 64128000000, 
-0.2922991530396902, -2.5208530582194295, -1.8488442709510775, 64230000000, 
-0.30518475380760457, -2.565996438699877, -1.8488021032186874, 64332000000, 
-0.31806687871265915, -2.6111304864194547, -1.8488124179260323, 64434000000, 
-0.33094742221954904, -2.6562537988717008, -1.8488563933877464, 64536000000, 
-0.3438267612832564, -2.7013662166137937, -1.8488995251220792, 64638000000, 
-0.3567043983344245, -2.746467820958199, -1.8489146371558716, 64740000000, 
-0.36957927813452923, -2.791561190136796, -1.8488986387849342, 64842000000, 
-0.3824540026813543, -2.8366573415462017, -1.848865668723883, 64944000000, 
-0.3953283983845019, -2.881759045835212, -1.8488421739988425, 65046000000, 
-0.40820354930997904, -2.926865344007329, -1.8488335976599317, 65148000000, 
-0.4210800315753608, -2.971976341635686, -1.848847032101568, 65250000000, 
-0.43395845414531337, -3.0170915491363437, -1.8488650095287378, 65352000000, 
-0.4468388333330096, -3.062210887362041, -1.8488782691448042, 65454000000, 
-0.45972059671902243, -3.1073344177406326, -1.8488788910687621, 65556000000, 
-0.468309104850068, -3.1374190803229602, -1.8488709512781254, 65624000000, 
-0.4811923755092222, -3.1825496312846915, -1.8488596672474338, 65726000000, 
-0.49407644031574693, -3.227684361368156, -1.8488514215327903, 65828000000, 
-0.5069614220497102, -3.272823084914769, -1.8488503871134034, 65930000000, 
-0.519845752202939, -3.317958733453374, -1.8488549064374693, 66032000000, 
-0.5327275077039553, -3.363083939731473, -1.8488615830081236, 66134000000, 
-0.5456064688445974, -3.408198706113378, -1.8488662449698765, 66236000000, 
-0.5584826281547931, -3.4533030076758364, -1.848866642321515, 66338000000, 
-0.5713568356078674, -3.4984018997636515, -1.8488651604506534, 66440000000, 
-0.5842323410119233, -3.5435046387121236, -1.848857719098609, 66542000000, 
-0.5971086239359531, -3.5886124271760154, -1.8488581821211905, 66644000000, 
-0.6099862763890239, -3.633724566528713, -1.8488562355451261, 66746000000, 
-0.6228651505190469, -3.6788412053667767, -1.8488586903652935, 66848000000, 
-0.6357453638771944, -3.7239621434845143, -1.8488608110189642, 66950000000, 
-0.6486268737387729, -3.76908728982254, -1.8488615871355338, 67052000000, 
-0.661509600842546, -3.8142166127650747, -1.8488610632312024, 67154000000, 
-0.6743935662696086, -3.8593499964033144, -1.8488590675258778, 67256000000, 
-0.6829829833128429, -3.8894395360269023, -1.8488580326796018, 67324000000, 
-0.6958650135532359, -3.9345660750101263, -1.8488571573409933, 67426000000, 
-0.70874399345599, -3.979682224777665, -1.8488576135167756, 67528000000, 
-0.72162014895849, -4.024788267408672, -1.8488586223077694, 67630000000, 
-0.7344956650322699, -4.069892452028133, -1.848861646312886, 67732000000, 
-0.7473725475839652, -4.115000996184355, -1.8488583913926082, 67834000000, 
-0.7602506433013497, -4.160114204162326, -1.8488587087965478, 67936000000, 
-0.7731298356232583, -4.205231845428316, -1.8488563245158929, 68038000000, 
-0.785743662495176, -4.249394146371566, -1.8503842529884427, 68140000000, 
-0.7976505080540135, -4.290582034384966, -1.852355312370105, 68242000000, 
-0.8088051449377155, -4.328765519888178, -1.8549116470512226, 68344000000, 
-0.8192697002205969, -4.364310750867012, -1.8566692351935439, 68446000000, 
-0.8291801611983766, -4.3978524337450295, -1.8571438282827728, 68548000000, 
-0.8386114208358627, -4.429800145154646, -1.85636097117163, 68650000000, 
-0.8475610672805254, -4.46024154897524, -1.8549072613939952, 68752000000, 
-0.8560200288414651, -4.489155862822575, -1.8536634120795423, 68854000000, 
-0.8614479141840549, -4.507738212826011, -1.8543442843865057, 68922000000, 
-0.8691139116825569, -4.534065632509828, -1.854103595509579, 69024000000, 
-0.8763537543825058, -4.558938288755741, -1.8540895172995284, 69126000000, 
-0.8832691565838553, -4.582890652239401, -1.8520403912321477, 69228000000, 
-0.8897315501374624, -4.605293734510919, -1.8488329293947345, 69330000000, 
-0.8957355648707787, -4.626386424261117, -1.846246428370766, 69432000000, 
-0.9013437838464254, -4.646291840452743, -1.8443956863075905, 69534000000, 
-0.9066281609240899, -4.665137616990787, -1.8437785594349254, 69636000000, 
