e, e_dot, e_int, stamp, 
-0.0005251828406696024, -0.00175424633468572, -5.0091044370759615e-05, builtin_interfaces.msg.Time(sec=111, nanosec=79000000), 
-0.0009423132492145658, -0.002432573415652358, -0.00011424253737940581, builtin_interfaces.msg.Time(sec=111, nanosec=181000000), 
-0.0013281167794434445, -0.0026764464625794737, -0.00019010167511427763, builtin_interfaces.msg.Time(sec=111, nanosec=283000000), 
-0.0016123713230367098, -0.00223352691274048, -0.0002640304919152409, builtin_interfaces.msg.Time(sec=111, nanosec=385000000), 
-0.0017469166181132145, -0.0013959994622325667, -0.00031874352100034906, builtin_interfaces.msg.Time(sec=111, nanosec=487000000), 
-0.0017788691313673777, -0.0005549926944355595, -0.0003493946809311765, builtin_interfaces.msg.Time(sec=111, nanosec=589000000), 
-0.0017279415473927529, 6.325023573487225e-05, -0.00035725345618738743, builtin_interfaces.msg.Time(sec=111, nanosec=691000000), 
-0.0016784828322751189, 0.00033462099697419606, -0.00035259995875039693, builtin_interfaces.msg.Time(sec=111, nanosec=793000000), 
-0.001749374483370314, -7.144311992520376e-05, -0.00029216193557216383, builtin_interfaces.msg.Time(sec=111, nanosec=861000000), 
-0.0016282131980080994, 0.00016756544755673156, -0.0002865106624403668, builtin_interfaces.msg.Time(sec=111, nanosec=963000000), 
-0.0015104049139389453, 0.0007965652314378957, -0.00033238349648158035, builtin_interfaces.msg.Time(sec=112, nanosec=65000000), 
-0.0011776611221427924, 0.0015018402528843566, -0.0002935069879181089, builtin_interfaces.msg.Time(sec=112, nanosec=167000000), 
-0.0007603306057368808, 0.0025002476940068816, -0.00023449097164366604, builtin_interfaces.msg.Time(sec=112, nanosec=269000000), 
-0.00044798426854075757, 0.0024322561786734496, -0.00016224636775658926, builtin_interfaces.msg.Time(sec=112, nanosec=371000000), 
-0.0001808773233562544, 0.0019315109412687548, -9.446506943910469e-05, builtin_interfaces.msg.Time(sec=112, nanosec=473000000), 
2.1837270789193397e-05, 0.0015660717977665033, -4.127765383533166e-05, builtin_interfaces.msg.Time(sec=112, nanosec=575000000), 
0.00014583591156225317, 0.0010890441163950253, -8.978815883269319e-07, builtin_interfaces.msg.Time(sec=112, nanosec=677000000), 
0.00019033812198299138, 0.0005616695039793266, 2.4344768694741777e-05, builtin_interfaces.msg.Time(sec=112, nanosec=779000000), 
0.00017650582266037773, 0.00010223303699374853, 3.486223022198231e-05, builtin_interfaces.msg.Time(sec=112, nanosec=881000000), 
0.0001287170459656206, -0.00020540358672456924, 3.36981473614113e-05, builtin_interfaces.msg.Time(sec=112, nanosec=983000000), 
7.677345690693116e-05, -0.0003324412191781552, 2.59757501362392e-05, builtin_interfaces.msg.Time(sec=113, nanosec=85000000), 
3.1446506705723465e-05, -0.00032423513086632383, 1.6111716651322713e-05, builtin_interfaces.msg.Time(sec=113, nanosec=187000000), 
-3.1435011715874595e-06, -0.00026638986026172873, 7.145199445992566e-06, builtin_interfaces.msg.Time(sec=113, nanosec=289000000), 
-2.5019942929693784e-05, -0.00018822149878472416, 2.2324825710207104e-07, builtin_interfaces.msg.Time(sec=113, nanosec=391000000), 
-3.428094026891593e-05, -0.00010379146365776155, -4.246218137173407e-06, builtin_interfaces.msg.Time(sec=113, nanosec=493000000), 
-3.258214235724033e-05, -2.520733142515515e-05, -5.206704781498169e-06, builtin_interfaces.msg.Time(sec=113, nanosec=561000000), 
-2.682967820866189e-05, 2.4837540200846792e-05, -5.309256447306361e-06, builtin_interfaces.msg.Time(sec=113, nanosec=663000000), 
-2.0404309091892614e-05, 4.059277755115905e-05, -5.427496816730048e-06, builtin_interfaces.msg.Time(sec=113, nanosec=765000000), 
-1.7129474050525673e-05, 3.233401386045406e-05, -4.376715371873451e-06, builtin_interfaces.msg.Time(sec=113, nanosec=867000000), 
-1.266249961573429e-05, 2.580603158719441e-05, -3.413347227554375e-06, builtin_interfaces.msg.Time(sec=113, nanosec=969000000), 
-8.938044105955001e-06, 2.7304766481902238e-05, -2.6336412085106174e-06, builtin_interfaces.msg.Time(sec=114, nanosec=71000000), 
-5.97407653235571e-06, 2.2294743611261936e-05, -1.8750741772750598e-06, builtin_interfaces.msg.Time(sec=114, nanosec=173000000), 
-5.286251224312366e-06, 1.2172642938808783e-05, -1.373489286658369e-06, builtin_interfaces.msg.Time(sec=114, nanosec=275000000), 
-6.842198321477255e-06, -2.893739297071818e-06, -1.2309717733138824e-06, builtin_interfaces.msg.Time(sec=114, nanosec=377000000), 
-9.36798958228735e-06, -1.3605794526583281e-05, -1.461757860709234e-06, builtin_interfaces.msg.Time(sec=114, nanosec=479000000), 
-1.1023236898610733e-05, -1.3936795257111593e-05, -1.8518728865615228e-06, builtin_interfaces.msg.Time(sec=114, nanosec=581000000), 
-1.1528401291593937e-05, -7.201372364355289e-06, -2.1705346885294573e-06, builtin_interfaces.msg.Time(sec=114, nanosec=683000000), 
-1.1490194697705292e-05, -1.5565259969818612e-06, -2.314844636377877e-06, builtin_interfaces.msg.Time(sec=114, nanosec=785000000), 
-1.2110886974614488e-05, -1.941618943401835e-06, -2.3888048415461325e-06, builtin_interfaces.msg.Time(sec=114, nanosec=887000000), 
-1.229821149162369e-05, -2.6933893130613265e-06, -2.4411519351481556e-06, builtin_interfaces.msg.Time(sec=114, nanosec=989000000), 
-1.2360817174039695e-05, -8.33100664750693e-07, -2.500354263538895e-06, builtin_interfaces.msg.Time(sec=115, nanosec=91000000), 
-1.1290292360577325e-05, 3.359730436821214e-06, -2.444553829784368e-06, builtin_interfaces.msg.Time(sec=115, nanosec=193000000), 
-1.031759262648535e-05, 6.810748491847818e-06, -1.9248931224624675e-06, builtin_interfaces.msg.Time(sec=115, nanosec=261000000), 
-9.488557151993149e-06, 6.005784028613921e-06, -1.7621317212131633e-06, builtin_interfaces.msg.Time(sec=115, nanosec=363000000), 
-9.848394277423012e-06, 1.563994496874462e-06, -2.0165089958013023e-06, builtin_interfaces.msg.Time(sec=115, nanosec=465000000), 
-9.489236069804008e-06, -2.263059369530159e-09, -1.9601807499469712e-06, builtin_interfaces.msg.Time(sec=115, nanosec=567000000), 
-7.946008272696758e-06, 6.341286682420844e-06, -1.8552874261548166e-06, builtin_interfaces.msg.Time(sec=115, nanosec=669000000), 
-6.552995421627017e-06, 9.787468827256637e-06, -1.631200303960689e-06, builtin_interfaces.msg.Time(sec=115, nanosec=771000000), 
-4.750860426616654e-06, 1.0650492820267013e-05, -1.308990760223949e-06, builtin_interfaces.msg.Time(sec=115, nanosec=873000000), 
-4.237314714661267e-06, 7.718935689885834e-06, -1.0567995982775357e-06, builtin_interfaces.msg.Time(sec=115, nanosec=975000000), 
-5.199297493874155e-06, -1.4947902241916704e-06, -9.64748139190341e-07, builtin_interfaces.msg.Time(sec=116, nanosec=77000000), 
-6.5623027680761226e-06, -7.74996017804952e-06, -1.087926218409585e-06, builtin_interfaces.msg.Time(sec=116, nanosec=179000000), 
-8.191396120071914e-06, -9.973662087325863e-06, -1.3568037539775089e-06, builtin_interfaces.msg.Time(sec=116, nanosec=281000000), 
-6.051449467303627e-06, 1.7028443359083194e-06, -1.414750088170713e-06, builtin_interfaces.msg.Time(sec=116, nanosec=383000000), 
-5.201466239945773e-07, 2.5570831653591124e-05, -1.003883470373168e-06, builtin_interfaces.msg.Time(sec=116, nanosec=485000000), 
7.399974548905064e-06, 4.483808005402897e-05, 5.632973511726646e-08, builtin_interfaces.msg.Time(sec=116, nanosec=587000000), 
1.90360429563885e-05, 6.518729860127692e-05, 1.7622792199283307e-06, builtin_interfaces.msg.Time(sec=116, nanosec=689000000), 
3.1390332110525776e-05, 7.996785853873571e-05, 3.932191773875714e-06, builtin_interfaces.msg.Time(sec=116, nanosec=791000000), 
3.96698461213596e-05, 6.877934388323699e-05, 5.105452534002186e-06, builtin_interfaces.msg.Time(sec=116, nanosec=859000000), 
5.252248351728106e-05, 7.044050468918428e-05, 7.0030174991194306e-06, builtin_interfaces.msg.Time(sec=116, nanosec=961000000), 
6.420407462126576e-05, 8.178076166635388e-05, 1.0634955489673636e-05, builtin_interfaces.msg.Time(sec=117, nanosec=63000000), 
7.544890155086748e-05, 7.642139344528805e-05, 1.3067931258880171e-05, builtin_interfaces.msg.Time(sec=117, nanosec=165000000), 
8.396415963685122e-05, 6.586695005195153e-05, 1.5205965235010942e-05, builtin_interfaces.msg.Time(sec=117, nanosec=267000000), 
9.07725444911911e-05, 5.107880980107874e-05, 1.7012621186165863e-05, builtin_interfaces.msg.Time(sec=117, nanosec=369000000), 
