e, e_dot, e_int, stamp, 
0.06238363622606884, -0.02417227422600682, 0.01345895676654867, builtin_interfaces.msg.Time(sec=19, nanosec=992000000), 
0.05905120185822102, -0.022852260746751885, 0.012739236835324476, builtin_interfaces.msg.Time(sec=20, nanosec=94000000), 
0.055892090389576495, -0.021638486121641164, 0.01205823113622291, builtin_interfaces.msg.Time(sec=20, nanosec=196000000), 
0.05289833053668123, -0.020509571071799307, 0.011413230349344551, builtin_interfaces.msg.Time(sec=20, nanosec=298000000), 
0.05006427728111249, -0.019426043694880008, 0.010802119478101174, builtin_interfaces.msg.Time(sec=20, nanosec=400000000), 
0.04738276869955209, -0.018385206123763796, 0.010223485603179514, builtin_interfaces.msg.Time(sec=20, nanosec=502000000), 
0.04484638076649362, -0.017392988382062918, 0.009675953018806756, builtin_interfaces.msg.Time(sec=20, nanosec=604000000), 
0.04244619840185075, -0.016455234325671125, 0.00915792365501696, builtin_interfaces.msg.Time(sec=20, nanosec=706000000), 
0.04017405145278993, -0.015574431045678946, 0.008667730882237133, builtin_interfaces.msg.Time(sec=20, nanosec=808000000), 
0.03802309257566444, -0.014743686087287702, 0.008203747285260748, builtin_interfaces.msg.Time(sec=20, nanosec=910000000), 
