e, e_dot, e_int, stamp, 
1.5474071780374743e-05, 0.00010436753244968955, 2.709029498291215e-07, builtin_interfaces.msg.Time(sec=12, nanosec=614000000), 
1.8860770587991738e-05, 4.838262501527524e-05, 2.6302961307207435e-06, builtin_interfaces.msg.Time(sec=12, nanosec=716000000), 
1.1744946257774558e-05, -1.2430418408667284e-05, 2.611188022147992e-06, builtin_interfaces.msg.Time(sec=12, nanosec=784000000), 
1.056887598549494e-06, -5.934627663147415e-05, 1.7942142518445613e-06, builtin_interfaces.msg.Time(sec=12, nanosec=886000000), 
-6.841966023740653e-06, -6.195637427171737e-05, 4.052710126156711e-07, builtin_interfaces.msg.Time(sec=12, nanosec=988000000), 
-8.513124430287178e-06, -3.190004009612224e-05, -9.722777941725268e-07, builtin_interfaces.msg.Time(sec=13, nanosec=90000000), 
-4.668185486389476e-06, 7.245935124503926e-06, -1.3615827639483767e-06, builtin_interfaces.msg.Time(sec=13, nanosec=192000000), 
1.194493146616793e-06, 3.235872525634657e-05, -8.151035403640704e-07, builtin_interfaces.msg.Time(sec=13, nanosec=294000000), 
5.242467763455494e-06, 3.303551083281656e-05, 1.2027672881043115e-07, builtin_interfaces.msg.Time(sec=13, nanosec=396000000), 
5.4221433558598875e-06, 1.4092167364143648e-05, 8.064190900833878e-07, builtin_interfaces.msg.Time(sec=13, nanosec=498000000), 
2.723241536051191e-06, -8.397420758014343e-06, 9.103739805649268e-07, builtin_interfaces.msg.Time(sec=13, nanosec=600000000), 
-5.664780753367182e-07, -1.996207143732202e-05, 5.153656635270564e-07, builtin_interfaces.msg.Time(sec=13, nanosec=702000000), 
-2.004935089949811e-06, -1.5760588753336673e-05, 1.0324329211996995e-08, builtin_interfaces.msg.Time(sec=13, nanosec=804000000), 
-9.435766221699282e-07, -1.2569951561107e-06, -2.390193055470391e-07, builtin_interfaces.msg.Time(sec=13, nanosec=906000000), 
3.7749145687104857e-06, 1.9266165528867656e-05, 5.619539424817076e-08, builtin_interfaces.msg.Time(sec=14, nanosec=8000000), 
3.2157915645925073e-06, 1.3864560622541452e-05, 4.1120480675704834e-07, builtin_interfaces.msg.Time(sec=14, nanosec=110000000), 
4.120727983725203e-06, 1.1527113833823914e-06, 7.555775199579173e-07, builtin_interfaces.msg.Time(sec=14, nanosec=212000000), 
2.582691873698195e-06, -2.1103323029810403e-06, 6.745063766970814e-07, builtin_interfaces.msg.Time(sec=14, nanosec=314000000), 
7.554708458812343e-08, -1.3483936330456933e-05, 4.609697520567834e-07, builtin_interfaces.msg.Time(sec=14, nanosec=416000000), 
1.5557781507524737e-08, -8.557113640635569e-06, 1.5151514858831777e-07, builtin_interfaces.msg.Time(sec=14, nanosec=484000000), 
-6.781778887354761e-07, -2.512416577745332e-06, -3.326747128292358e-08, builtin_interfaces.msg.Time(sec=14, nanosec=586000000), 
1.4928050751095157e-07, 4.457424200114228e-07, -3.4907092780755986e-08, builtin_interfaces.msg.Time(sec=14, nanosec=688000000), 
7.043723342370356e-07, 4.608500743241706e-06, 1.1932296804850748e-08, builtin_interfaces.msg.Time(sec=14, nanosec=790000000), 
1.1784441273920976e-06, 3.43054539960382e-06, 1.3818259390152575e-07, builtin_interfaces.msg.Time(sec=14, nanosec=892000000), 
1.4368207288395496e-06, 2.4414946486750466e-06, 2.257353289518704e-07, builtin_interfaces.msg.Time(sec=14, nanosec=994000000), 
1.510028277751374e-06, 1.1052805011975881e-06, 2.8051993311084543e-07, builtin_interfaces.msg.Time(sec=15, nanosec=96000000), 
1.9016414638528545e-06, 1.5494024500443497e-06, 3.296973519901769e-07, builtin_interfaces.msg.Time(sec=15, nanosec=198000000), 
0.0017695575027463217, 0.005893491581561901, 0.00012056190372917895, builtin_interfaces.msg.Time(sec=15, nanosec=300000000), 
0.0042541800863347135, 0.01417426148290287, 0.0004097434676770523, builtin_interfaces.msg.Time(sec=15, nanosec=402000000), 
0.0076012500744016, 0.019438975238850926, 0.0009264991611168191, builtin_interfaces.msg.Time(sec=15, nanosec=504000000), 
0.010214954793256625, 0.01986924902307304, 0.0015007861768715196, builtin_interfaces.msg.Time(sec=15, nanosec=606000000), 
0.01141215089526293, 0.01270300273620443, 0.001987528191878638, builtin_interfaces.msg.Time(sec=15, nanosec=708000000), 
0.011161620630992797, 0.003155552792453905, 0.0022296333897268397, builtin_interfaces.msg.Time(sec=15, nanosec=810000000), 
0.010168448383997886, -0.004145675037550145, 0.0022264709538972454, builtin_interfaces.msg.Time(sec=15, nanosec=912000000), 
0.00931471759480118, -0.006156343453972053, 0.0020838454894658463, builtin_interfaces.msg.Time(sec=16, nanosec=14000000), 
0.009177548927832069, -0.0033029981872193894, 0.001948928613650917, builtin_interfaces.msg.Time(sec=16, nanosec=116000000), 
0.010832147655704727, 0.005058100203011821, 0.001661716803439152, builtin_interfaces.msg.Time(sec=16, nanosec=184000000), 
0.011433617745524982, 0.007520229392309711, 0.0017817878119801673, builtin_interfaces.msg.Time(sec=16, nanosec=286000000), 
0.011677963014166792, 0.0028193845282068843, 0.002308173532246962, builtin_interfaces.msg.Time(sec=16, nanosec=388000000), 
